Timestamp,TweetText,PopularityScore,SentimentScore
2018-01-30 12:56:38,"Nou @jesseklaver, what’s it gonna be? Laat je je in met lieden die ook door de AIVD als extremistisch zijn aangeduid? Die zich schuldig maken aan “intimidatie en bedreigingen”? Of kies je voor het democratisch debat waarin elke vorm van geweld ONACCEPTABEL is? #JESSEtrekjeterug https://t.co/0llHVCNXgG",807,"{'neg': 0.67, 'neutral': 0.25, 'pos': 0.32999999999999996}"
2018-10-03 09:51:46,Koenders en Zijlstra gaven miljoenen aan dezelfde groep die nu door het OM wordt aangemerkt als islamitische terreurorganisatie. #FVD roept op tot onderzoek naar mogelijke ambtsmisdrijven voormalig ministers van Buitenlandse Zaken. https://t.co/cmWnfPn7VJ via @fvdemocratie,805,"{'neg': 0.48750000000000004, 'neutral': 0.7875, 'pos': 0.5125}"
2018-06-27 09:41:16,"IJzersterke kritiek op het benoemingencircus van uitgerangeerde kartelpolitici. “Alles aan de benoeming van Thom de Graaf als vicevz RvS is verkeerd.” #FVD wil de baantjescarrousel doorbreken, stoppen met politieke benoemingen en open sollicitaties! https://t.co/JPamNaYcBY #FVD",804,"{'neg': 0.29166666666666663, 'neutral': 0.3944444444444445, 'pos': 0.7083333333333334}"
2018-06-14 06:34:53,"’Nederland zal heel ander land worden’. Ja mensen. Dat is wat VVD en CDA met onze wereld, met ons land hebben gedaan.

https://t.co/EyudpKupRF via @telegraaf",803,"{'neg': 0.5, 'neutral': 0.84, 'pos': 0.5}"
2018-06-15 10:59:46,Ik ook. https://t.co/iZ5OYR2upD,794,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-12-09 19:50:07,Maurice de Hond vandaag: “#FVD kan de grootste worden.” Het KAN niet alleen; we gaan het WAARMAKEN! Word nu lid! https://t.co/VD5JjvmiLh https://t.co/raQgTRwIMd,790,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-10-06 09:04:04,.@BartNijman: “Noem één ding dat de Islam ons heeft gebracht dat beter is dan we al hadden. Het bestaat niet.” https://t.co/7K42NdBEDc,783,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-06-03 08:11:35,"Dankzij het succes van #FVD is het CDA van @sybrandbuma in een vrije val terecht gekomen. Niet verwonderlijk als je zo onloyaal bent naar je kiezers en naar je land: massale immigratie, eindeloos geld naar Zuid Europa overmaken, referenda negeren...Buma doet het allemaal. Sneu! https://t.co/mPktRgS4TH",777,"{'neg': 0.5431547619047619, 'neutral': 0.1952380952380952, 'pos': 0.45684523809523814}"
2018-03-10 22:13:10,Weet iemand of die speech van Bannon van vandaag in Frankrijk ergens integraal terug te zien is? Heb niet zo’n vertrouwen in onze geliefde journalisten die het wel even voor me gaan “samenvatten” namelijk...,768,"{'neg': 0.19999999999999996, 'neutral': 0.09999999999999998, 'pos': 0.8}"
2017-12-03 21:07:50,Afschuwelijk. #FVD doet er alles aan dit te stoppen. Steun ons in onze strijd tegen de perfide elites die dit land stukmaken. FVD is de partij van de liefde. Word lid! https://t.co/lu4DERC9H1 https://t.co/Ha8Zg1uZlm,765,"{'neg': 1.0, 'neutral': 0.0, 'pos': 0.0}"
2017-09-16 12:16:15,"EU heeft niets met ""vrede"" of ""vrijhandel"" te maken. Zij is opgericht om de Koude Oorlog te voeren via centrale planpolitiek &amp; planeconomie.",756,"{'neg': 0.6, 'neutral': 0.5833333333333333, 'pos': 0.4}"
2017-09-12 16:05:03,Het aantal nareizigers is bijna verdrievoudigd. Hier waarschuwt #fvd al tijden voor. Dit moet NU stoppen! https://t.co/8ULCnHkviz via @trouw,748,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-10-15 09:52:51,FVD op tien en wat een mega lekker weer is het vandaag! 😍,744,"{'neg': 0.1875, 'neutral': 0.050000000000000044, 'pos': 0.8125}"
2017-10-04 08:04:42,Marcia Luyten van de NPO wil journalisten-kartel vormen met afspraken over waar wél en waar géén aandacht aan wordt besteed. https://t.co/Fe0UbLGtYu,736,"{'neg': 0.4, 'neutral': 0.5, 'pos': 0.6}"
2017-10-08 16:18:46,Teken NU voor een referendum over de #sleepnetwet. Om uw privacy te beschermen! https://t.co/C4X1DrgOQO https://t.co/IfdUnmYFPc,731,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-10-20 19:15:22,"De totale waanzin van het klimaatreligiebeleid van de VVD: ‘Regeerakkoord helpt klimaat met 0,0003 graden’ https://t.co/xrbOlRQCSM via @nrc",726,"{'neg': 0.44999999999999996, 'neutral': 0.6, 'pos': 0.55}"
2018-05-04 12:26:27,Precies wat Gerard Joling zegt in dit interview met @Playboy: mensen die hierheen komen moeten zich houden aan ons rechtssysteem en onze normen en waarden respecteren. Zo simpel is het! #FVD https://t.co/isJ0n8Loyt,718,"{'neg': 0.453125, 'neutral': 0.2250000000000001, 'pos': 0.546875}"
2018-01-03 08:01:54,"Welnee, die film van Gore slaat echt werkelijk helemaal nergens op. Er is geen toename in extreme weersomstandigheden. Het klimaat warmt veel minder op dan altijd voorspeld. Meer CO2 heeft geweldig positief effect op plantengroei. Smog in India heeft niets met CO2 te maken. Etc. https://t.co/CFwIfYCAAn",707,"{'neg': 0.5075000000000001, 'neutral': 0.17500000000000004, 'pos': 0.4925}"
2017-09-29 11:08:30,"Minister #Hennis (VVD) moet aftreden, FVD wil militair op Defensie #FVD https://t.co/RJ3jhnPzX1 via @fvdemocratie",703,"{'neg': 0.55, 'neutral': 0.9, 'pos': 0.45}"
2018-01-18 17:50:55,Heeft Bolkestein als oud-eurocommissaris ook deze EU-pensioenregeling? Verliest hij z’n riante EU-pensioen als hij zich te kritisch uitlaat over de EU? Zou z’n merkwaardige uitspraken over #FVD wel verklaren. https://t.co/kbHlSNNKMI https://t.co/lZwpzcXu4q,697,"{'neg': 0.3916666666666667, 'neutral': 0.11666666666666659, 'pos': 0.6083333333333333}"
2018-09-19 21:34:24,"Orwelliaanse newspeak. Cijfers worden statistisch begraven omdat de derde generatie migranten niet meer meetelt als ‘migranten’, terroristen worden ‘verwarde personen’ genoemd. De politiek luistert niet, maar dribbelt met meel in de mond maar door. #FVD https://t.co/y2wzKEYY7h https://t.co/do0ESGskFD",690,"{'neg': 0.5, 'neutral': 0.8, 'pos': 0.5}"
2017-10-05 15:30:14,"Heb vooral te doen met alle serieuze, oprecht geïnteresseerde studenten die deze ideologen tegenover zich hebben. https://t.co/Q6Qvb7eegl",683,"{'neg': 0.05999999999999994, 'neutral': 0.009999999999999898, 'pos': 0.9400000000000001}"
2017-10-29 14:44:57,Dat klopt. Daarom moeten we de Catalanen steunen: ze zijn als een wig waarmee we de EU kunnen openbreken en stukmaken. #nexit https://t.co/Y2svyECTuE,676,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-09-16 12:24:47,"Je moet wel zo'n ongelofelijke sukkel zijn om in deze cynische, anti-democratische, kartelpolitieke ""participatie""-truc te geloven. #FVD https://t.co/VRelRc7E5K",668,"{'neg': 0.55, 'neutral': 0.025000000000000022, 'pos': 0.45}"
2017-12-02 10:53:43,De baantjescarrousel van het partijkartel draait op volle toeren. https://t.co/jsBIwxJnZs,663,"{'neg': 0.35, 'neutral': 0.375, 'pos': 0.65}"
2018-08-27 14:49:29,Vragen van #FVD aan Wiebes over de absurde kosten van de voorgenomen “energietransitie”. https://t.co/JClyk50rGD,655,"{'neg': 0.6, 'neutral': 0.09999999999999998, 'pos': 0.4}"
2018-09-26 11:42:16,D66 geeft liever 100 miljoen aan een-of-ander prestigeproject in Afrika dan het lerarentekort in Nederland aan te pakken. Hoezo “onderwijspartij”? #FVD wil NU meer geld voor onze eigen scholen. Ontwikkelingshulp moet naar onze eigen (achterstands)wijken! https://t.co/otb7i5XUoy https://t.co/4zxeTPlw3p,650,"{'neg': 0.6354166666666666, 'neutral': 0.47777777777777775, 'pos': 0.36458333333333337}"
2017-12-16 19:37:53,"Stupide, onzinnig, absurd, belachelijk en EXTREEM kostbaar. https://t.co/7ggUbCDeH6",643,"{'neg': 0.55, 'neutral': 0.0, 'pos': 0.44999999999999996}"
2018-10-02 17:37:48,"""Syrië is klaar voor de terugkeer van vluchtelingen"", aldus minister van Buitenlandse Zaken Walid al-Maoulem. Maar de NLse politiek wil doorgaan met steunen rebellen en zo de oorlog laten voortduren. #Syriëdebat https://t.co/JOKwOMq1JV",633,"{'neg': 0.4388888888888889, 'neutral': 0.6499999999999999, 'pos': 0.5611111111111111}"
2017-12-18 10:22:34,Groot onderzoek: voordelen interne markt zijn verwaarloosbaar. Precies wat #FVD ook zegt: handel drijven kan veel beter buiten de EU. Brussel is vooral een baantjesmachine voor kartelpolitici. https://t.co/a1qOTVczon,630,"{'neg': 0.29833333333333334, 'neutral': 0.31999999999999995, 'pos': 0.7016666666666667}"
2018-09-11 12:17:08,De oorzaak van de eindeloze asielprocedures: de subsidies die de overheid zelf verstrekt aan diverse vluchtelingenorganisaties. #FVD stelt kamervragen aan Staatssecretaris Harbers over de asielindustrie. https://t.co/6YsyI7JoD7 via @fvdemocratie,624,"{'neg': 0.4, 'neutral': 0.4750000000000001, 'pos': 0.6}"
2017-10-20 07:16:01,"‘t Is nog veel erger: wie rechts is wordt actief academie uitgewerkt. Rechtse studenten, docenten &amp; onderzoekers krijgen nauwelijks kansen. https://t.co/vMmrQIZHwP",615,"{'neg': 0.5333333333333333, 'neutral': 0.8, 'pos': 0.4666666666666667}"
2017-12-23 16:11:05,Slecht nieuws voor Kafka Orwellgren die zo graag de vrijheid van meningsuiting en het open debat wilde inperken via haar nep nieuws brigades. https://t.co/hvIuTwSh0I,610,"{'neg': 0.5958333333333333, 'neutral': 0.2944444444444444, 'pos': 0.4041666666666667}"
2017-11-01 15:21:46,#boycotCDA #sleepwet #Referendum #FVD https://t.co/HUpREVaRe6,603,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-09-20 17:10:27,"“More coordination and better cooperation needed.” Dat is codetaal voor: heel veel soevereiniteit overdragen en alle macht geven aan de ondemocratische dictaten van Brussel.

De premier is er klaar voor. Hij solliciteert openlijk voor een Europese baan. https://t.co/gzog9mjH75",597,"{'neg': 0.4125, 'neutral': 0.4833333333333333, 'pos': 0.5875}"
2017-11-28 13:34:43,.@YerRamautarsing en ik komen graag op uw school langs om de schandelijke laster aan het adres van #FVD recht te zetten. https://t.co/zxisqBKB43,589,"{'neg': 0.6583333333333333, 'neutral': 0.33333333333333337, 'pos': 0.3416666666666667}"
2018-09-15 08:45:18,Het EU-rapport over Hongarije leest als een ideologische wraakoefening https://t.co/l9MmVY5ySd via @trouw,583,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-09-05 15:48:09,Klopt. Daarom verzet #FVD zich ook als ENIGE partij tegen de idiote energietransitie van het kabinet-Rutte. Steun ons. https://t.co/3K0z8ag0tM https://t.co/5sCAadNNTz,575,"{'neg': 0.5625, 'neutral': 0.09999999999999998, 'pos': 0.4375}"
2018-09-26 10:55:23,"Teken ook onze petitie voor sanering van de bevooroordeelde, niet-objectieve NPO waar elke dag 3 miljoen euro belastinggeld naartoe gaat! #FVD https://t.co/DkfWi4Aa2c via @fvdemocratie",570,"{'neg': 0.375, 'neutral': 0.5, 'pos': 0.625}"
2018-09-20 13:38:26,"Alle maskers gaan af nu bij de VVD. Economische roofbouw noemde ik het gisteren bij de Algemene Beschouwingen. Ruim baan voor multinationals maar de ECHTE banenmotor van Nederland, het MKB, de middenklasse, systematisch afknijpen. Dit moet stoppen! #FVD https://t.co/PdKs0t842a https://t.co/6uPa8gKjpL",565,"{'neg': 0.4822916666666667, 'neutral': 0.55, 'pos': 0.5177083333333333}"
2017-12-09 13:36:09,Het grote wachten is op het moment dat mensen zich eindelijk gaan realiseren dat zulks helaas de ONVERMIJDELIJKE uitkomst van de EU is. https://t.co/Y2wwjP7biQ,558,"{'neg': 0.43333333333333335, 'neutral': 0.44999999999999996, 'pos': 0.5666666666666667}"
2018-09-13 22:03:43,Vandaag presenteren we in de vorm van een korte video ons alternatief voor het huidige Nederlandse asiel- en immigratiebeleid: het Australische immigratie model #FVD https://t.co/KuLerPNpS5 via @fvdemocratie,550,"{'neg': 0.5, 'neutral': 0.8, 'pos': 0.5}"
2017-10-31 14:55:20,Eerlijk is eerlijk: VVD en CDA maken het ons ook wel erg makkelijk. #FVD https://t.co/I0yRK8XvwD,545,"{'neg': 0.1166666666666667, 'neutral': 0.06666666666666676, 'pos': 0.8833333333333333}"
2017-11-06 15:38:42,Krankzinnige immigratiebeleid van door Mark Rutte gesteunde Angela Merkel maakt Duitsland “terror hub” van Europa. https://t.co/cRekkBTa72,538,"{'neg': 0.85, 'neutral': 0.19999999999999996, 'pos': 0.15000000000000002}"
2017-12-06 19:19:05,Prima plan. #FVD https://t.co/1uxFaUGBOJ,531,"{'neg': 0.15000000000000002, 'neutral': 0.0, 'pos': 0.85}"
2018-03-15 14:16:49,Dit klopt. https://t.co/JtVToy8twR,524,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-09-20 14:53:55,Ook #FVD is uiteraard mede-ondertekenaar van de Herstelwet Dividendbelasting. Geen cadeautjes voor buitenlandse beleggers maar belastingverlaging voor IEDEREEN! Bij de verkiezingen op 20 maart 2019 rekenen we af met dit beleid. https://t.co/3K0z8ag0tM https://t.co/glm4qlP7PI,517,"{'neg': 0.5, 'neutral': 0.95, 'pos': 0.5}"
2017-09-27 18:52:38,Stem NOOIT meer op het kartel! #fvd #referendumdebat  https://t.co/z254bHMh4s,511,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-10-26 05:14:50,Ook dit is de VVD: “Verbannen haatimam ongemoeid in Nederland” https://t.co/FnH5PlBAH6 via @telegraaf #fvd,503,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-02-11 22:51:05,Haha. Elke dag weer dankbaar om zo’n geweldige vriend @THiddema  naast me te hebben in deze politieke slangenkuil. “Theo Hiddema bij de FEBO” https://t.co/v8KRffh2cS via @nporadio1,497,"{'neg': 0.29374999999999996, 'neutral': 0.36250000000000004, 'pos': 0.70625}"
2018-01-25 10:39:39,"Yeah, right. Even voor de duidelijkheid: het gaat hier om een deal van honderden miljarden. Tommy van GroenLinks was even niet aan het opletten! 🙈 Geloven we dat? https://t.co/SLbrKMGCis",489,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-10-09 14:59:46,Steeds meer ondernemers verlaten de VVD. Forum voor Democratie geeft ‘t bedrijfsleven weer de ruimte!Steun ons! #fvd @fvdemocratie @Rob_Roos https://t.co/n46QNnYjrL,484,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-09-29 11:21:22,Dat wil #FVD ook in Nederland. Geen buitenlandse financiering meer. En Nederlandse waarden erkennen. https://t.co/AeARNh3yxK https://t.co/U1HxJ2VrNO,477,"{'neg': 0.5, 'neutral': 0.95, 'pos': 0.5}"
2017-09-29 07:12:17,We moeten NU stoppen met de onverantwoorde bezuinigingen op defensie. #FVD wil structureel meer geld naar het leger: https://t.co/qZAeYedUMq,471,"{'neg': 0.725, 'neutral': 0.3666666666666667, 'pos': 0.275}"
2017-12-25 07:54:02,Klopt. Binnen het partijkartel strijden onnozelheid en persoonlijk carrièrebelang om de eerste plaats. In het geval van Dijsselbloem kwamen ze wonderwel samen. https://t.co/zzeACxNz8y,463,"{'neg': 0.475, 'neutral': 0.55, 'pos': 0.525}"
2017-10-22 05:09:30,Annabel Nanninga lijsttrekker FVD Amsterdam! #FVD https://t.co/sy9CvPsJ3V via @fvdemocratie,457,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-12-07 23:14:49,"Je hebt gelijk, Martin. Goed dat je het zo eerlijk zegt. Dit is waar het EU-project altijd op gericht is geweest, het is de enige en zelfs de noodzakelijke volgende stap. Nu is het aan ons om te bepalen of we dat willen. #FVD zegt NEE. https://t.co/VD5JjvmiLh https://t.co/miW5cVyuLK",451,"{'neg': 0.33333333333333337, 'neutral': 0.41333333333333333, 'pos': 0.6666666666666666}"
2018-05-31 22:46:12,"En ondertussen blijven de grenzen maar open, blijft de massa-immigratie voortgaan en blijven we bizar terughoudend in het uitdragen onze culturele en morele verworvenheden. #FVD wil een koerswijziging. Word lid om ons te steunen: https://t.co/Ha8Zg1uZlm https://t.co/8l9kq3hHL5",444,"{'neg': 0.44999999999999996, 'neutral': 0.45833333333333326, 'pos': 0.55}"
2018-09-26 11:47:08,Als je migratiestromen wil stoppen moet je een vlootblokkade in de Middellandse Zee aanleggen en het Australisch immigratiemodel invoeren. #FVD wil investeren in defensie en STOPPEN met honderdduizenden kansarmen hierheen te laten komen zoals de VVD doet. https://t.co/3K0z8ag0tM https://t.co/ih098zgnr0,437,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-01-31 13:14:56,Deze tweet van GroenLinks is #fakenews. Ik heb meermaals gevraagd aan @GroenLiesbeth om hem weg te halen maar dat weigert ze tot op heden te doen. Demonisering van #FVD over de rug van de Groningers. Heel onfris. https://t.co/8Sjzmvr2J0,431,"{'neg': 0.8200000000000001, 'neutral': 0.0, 'pos': 0.18}"
2018-05-31 21:00:53,"Nee, @volkskrant . Die twee staan volkomen los van elkaar. Ik sta nog steeds 100% achter zowel mijn eerste als mijn tweede statement. Van “alsnog kleur bekennen” is dus geen sprake. Hou eens op met die spin. https://t.co/BTykC1C4cv",423,"{'neg': 0.4116666666666666, 'neutral': 0.4833333333333334, 'pos': 0.5883333333333334}"
2017-12-13 15:59:33,Forum voor Democratie wil zwart op wit dat Mark Rutte deze periode niet naar de EU vertrekt https://t.co/x9o1ySzIvv via @TPOnl #FVD,416,"{'neg': 0.4541666666666667, 'neutral': 0.4277777777777777, 'pos': 0.5458333333333333}"
2017-12-14 21:11:24,Ik werd uitgenodigd om aan de wereldberoemde Oxford Union mijn bezwaren tegen de Europese Unie toe te lichten: “Thierry Baudet in Oxford (speech bij de Oxford Union)” https://t.co/7k05wKXAnA via @YouTube #FVD,410,"{'neg': 0.25, 'neutral': 0.30000000000000004, 'pos': 0.75}"
2017-09-29 13:25:21,Zojuist ons 17.000ste lid verwelkomd! Word ook lid van Forum voor Democratie #FVD https://t.co/C10KcbzALz via @fvdemocratie,405,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-10-02 12:09:41,Prof. Berkhout (TU Delft) in @refdag: “Méér CO2 zorgt voor groenere aarde en voor het behoud van een zuurstofrijke atmosfeer. Dit wordt bevestigd door een omvangrijke studie in Nature (2018): In de afgelopen 35 jaar is de aarde 7 procent groener geworden.” https://t.co/lbXHM2u79l,397,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-09-30 16:03:01,".“Mijn mond benoemt de mooie dingen in het leven, voordat ik mij met de rituele schijndebatten hier verzoend heb. Baudet sprak over schoonheid omdat hij “de Kamerleden toch wilde raken, al zijn ze getraind om nergens door geraakt te worden.” #FVD #APB2018 https://t.co/2hJIkcmasz",391,"{'neg': 0.34375, 'neutral': 0.125, 'pos': 0.65625}"
2017-10-28 19:36:55,"#boycotCDA 

https://t.co/xXF9DNDAJh",384,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-09-26 07:53:40,Met dit filmpje startten we 1 jaar geleden onze verkiezingscampagne. De puinhopen van het #partijkartel worden elke dag duidelijker! #FVD https://t.co/xfKfwlzI5O,378,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-03-19 15:40:59,Zorg dat alle FVD-stemmen woensdag worden geteld! Word verkiezingswaarnemer! #FVD #elkestemtelt https://t.co/Mi7OzTETzE via @fvdemocratie,370,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-11-13 00:02:14,"Schandalig. Word nu lid van #FVD en teken protest aan tegen het sluipende weggeven van ons land aan de EU. https://t.co/VD5JjvmiLh

“Nederland tekent voor Europese defensie” 

https://t.co/18TYxZBpND",364,"{'neg': 0.8, 'neutral': 0.0, 'pos': 0.2}"
2018-03-14 15:21:26,Erfpacht is huur betalen over je eigen huis. Onrechtvaardig! Forum voor Democratie wil de erfpacht in Amsterdam nu snel afschaffen. #FVD nu in De Telegraaf: https://t.co/J3mc2w7d9u https://t.co/QiVixO9eiS,357,"{'neg': 0.5791666666666666, 'neutral': 0.3388888888888889, 'pos': 0.42083333333333334}"
2018-07-05 22:48:36,"Steun onze petitie voor sanering van de vooringenomen, ongeïnteresseerde, slecht geïnformeerde en politiek gekleurde NPO: https://t.co/GiR5p9e5bp https://t.co/JARedo3jbc",351,"{'neg': 0.675, 'neutral': 0.35, 'pos': 0.325}"
2018-09-13 13:34:15,"Gerechtigheid!

https://t.co/eYjsl2UcnR",344,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-03-04 23:16:13,"“Een meerderheid van de westerse intelligentsia houdt niet van intellectuele diversiteit. Zij demoniseert systematisch iedereen die tegenspreekt. Zij schuimbekt.” Benno Barnard over zijn generatie - de generatie die alles kapot heeft gemaakt.
 https://t.co/rUOHMOHX5y",338,"{'neg': 0.5449999999999999, 'neutral': 0.48, 'pos': 0.455}"
2017-12-14 11:49:48,https://t.co/wkFqtOb89Z,331,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-11-08 09:26:54,Sinds WO2 werden 69 muntunies ontbonden. In alle gevallen trok de economische groei daarna snel weer aan. #nexit https://t.co/09SvTQotTc,323,"{'neg': 0.30000000000000004, 'neutral': 0.25, 'pos': 0.7}"
2018-09-25 11:43:39,Gebrekkig materieel bij Defensie blijkt structureel. FVD dient Kamervragen in en roept Minister van Defensie op om orde op zaken te stellen. #FVD #defensie #winterjassen https://t.co/ZIJUVxPHGv via @fvdemocratie,318,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-11-15 15:16:42,"Coalitie houdt vast aan: “Er zijn geen argumenten, geen concrete risico’s, geen bewijzen, maar we hebben gewoon het idee dat dit nodig is.” Oppositie springt hoog en laag; maar coalitie heeft nu eenmaal de meerderheid. #dividenddebat #dividend #FVD",311,"{'neg': 0.5116666666666667, 'neutral': 0.558888888888889, 'pos': 0.48833333333333334}"
2018-05-10 09:44:15,"Nee, je moet de ideeënstrijd op hoofdlijnen voeren. Ik ben tegen de fundamentele uitgangspositie van de hedendaagse kunst - namelijk vervreemding, politieke “statements”, oikofobie, zelfhaat, deconstructie van onze identiteit. Maar natuurlijk zijn er ook heus uitzonderingen. https://t.co/v3ON0HTWZv",304,"{'neg': 0.4225, 'neutral': 0.47, 'pos': 0.5775}"
2017-10-07 11:28:59,"Ja, dit horen we elke dag van heel veel mensen. Honderdduizenden voelen zich nu zoals u. Stap over naar #fvd: https://t.co/wZZYhNEMcn https://t.co/ZSdB6TqYeq",298,"{'neg': 0.6291666666666667, 'neutral': 0.2666666666666666, 'pos': 0.37083333333333335}"
2017-09-13 17:48:30,Problemen met de @VVD? Word dan nu lid van FVD en gebruik de gratis FVD-overstapservice. https://t.co/gt3vNXTqD8 #FVDoverstapService #FVD,291,"{'neg': 0.30000000000000004, 'neutral': 0.5, 'pos': 0.7}"
2017-12-15 20:27:37,Zelfs kartelvriend Jaap Jansen begint de #baantjescarrousel van het #partijkartel langzaam maar zeker te zien... https://t.co/K6E7kkZhCk,283,"{'neg': 0.525, 'neutral': 0.4, 'pos': 0.475}"
2017-10-15 15:38:09,Red het referendum! #FVD https://t.co/VmEC8GCCn9 via @fvdemocratie,278,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-11-24 14:48:58,"Onze schitterende kustlijn, waarvandaan we al eeuwenlang de wereldzeeën over gaan op zoek naar handel, specerijen, avonturen...#partijvandeliefde #fvd https://t.co/TF1yJnQN6U",273,"{'neg': 0.4916666666666667, 'neutral': 0.35, 'pos': 0.5083333333333333}"
2017-11-18 13:39:07,Poll! Zwarte Piet,264,"{'neg': 0.6375, 'neutral': 0.44999999999999996, 'pos': 0.3625}"
2018-02-08 12:34:21,"@PieterOmtzigt @edwin_koning Mijn opvattingen over de euro zijn genoegzaam bekend, meen ik.",257,"{'neg': 0.29000000000000004, 'neutral': 0.040000000000000036, 'pos': 0.71}"
2018-06-20 13:24:03,"Tweede spreker #JFVD congres 30 juni a.s. is bekend! Paul Cliteur, over linkse docenten. Meld je NU aan! Locatie: Circuit Zandvoort. Toegang: gratis. Aanvang: 10.00 uur. #jongerenFVD #FVD https://t.co/XUFdAAXqIs https://t.co/tNDQwReUj4",251,"{'neg': 0.3769097222222222, 'neutral': 0.4, 'pos': 0.6230902777777778}"
2018-01-31 16:48:15,Peilingwatch – Forum voor Democratie voegt zich bij middenpartijen: van 2 naar 12 zetels https://t.co/pF0Qgs1mPp via @TPOnl,246,"{'neg': 0.825, 'neutral': 0.09999999999999998, 'pos': 0.17500000000000004}"
2017-10-05 12:38:10,Zorgelijk bericht: https://t.co/DA2jZ1NUU7,237,"{'neg': 0.7, 'neutral': 0.09999999999999998, 'pos': 0.3}"
2017-09-15 14:12:58,FVD: optreden minister Blok veel te soft! #FVD https://t.co/WIc2GQvntK via @fvdemocratie,232,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-12-06 20:39:53,Zie mijn debat met toenmalig minister Koenders over Nederlands beleid t.o.v. Syrië. Op instigatie van de Amerikanen hebben we dat land kapotgemaakt - zonder enig idee wat het alternatief zou kunnen zijn. Heel erg stupide. Stem dus #NooitmeerVVD https://t.co/g2080rZR58 https://t.co/uSCHivPLFo,224,"{'neg': 0.475, 'neutral': 0.4, 'pos': 0.525}"
2018-02-11 23:17:04,Forum voor Democratie gaat een nieuwe fase in. Bekijk de toelichting in ons nieuwe filmpje! #FVD https://t.co/12bHYA0Woi via @YouTube,218,"{'neg': 0.40625, 'neutral': 0.55, 'pos': 0.59375}"
2017-11-19 12:07:28,Pleidooi van #FVD om de Groningse bevolking NU schadeloos te stellen voor de schade die het gevolg is van de gaswinning (waarmee het partijkartel de massa-immigratie heeft gefinancierd): https://t.co/17Qd8I4BYz via @youtube #buitenhof,212,"{'neg': 0.5, 'neutral': 0.9, 'pos': 0.5}"
2018-04-01 09:39:51,Interessant artikel over cultuurmarxisme. https://t.co/FkpkqKuIqy,205,"{'neg': 0.17500000000000004, 'neutral': 0.09999999999999998, 'pos': 0.825}"
2018-01-25 10:43:12,“Forum voor Democratie breekt alle records!” Word ook lid van de snelst groeiende politieke beweging van Nederland! https://t.co/VD5JjvmiLh #FVD  https://t.co/ckmBpACZj0,197,"{'neg': 0.5, 'neutral': 0.6000000000000001, 'pos': 0.5}"
2017-12-05 08:32:04,Vanochtend bij het hardlopen deze Pure Energie geluisterd! Top!  https://t.co/pJhb0XlsKQ https://t.co/IrAkPsQnd3,191,"{'neg': 0.15625, 'neutral': 0.15000000000000002, 'pos': 0.84375}"
2017-10-28 06:41:58,Nieuw FVD filmpje! Nederland in 1568 en Nederland nu. #fvd https://t.co/HjdvZye01O via @YouTube,185,"{'neg': 0.40625, 'neutral': 0.55, 'pos': 0.59375}"
2018-09-27 10:35:16,De Duitse Minister van Economie en Energie sprak zich in juni uit over de astronomische kosten van de Duitse Energiewende. FVD vraagt of het kabinet denkt dat de situatie Nederland soms anders zal uitpakken. #FVD https://t.co/ltjYry8pgh via @fvdemocratie,178,"{'neg': 0.4125, 'neutral': 0.2749999999999999, 'pos': 0.5875}"
2017-11-08 11:38:27,"Voorstel #FVD vandaag bij Algemene Financiële Beschouwingen: 1,4 mld verlaging BOX2 tarief om MKB en ZZP te steunen. https://t.co/8Y9DEXMJfI",171,"{'neg': 0.6166666666666667, 'neutral': 0.5, 'pos': 0.38333333333333336}"
